brand,model_name,trim_name,major_category,size_score,model_year,vehicle_age_years,color,mileage_km,price_manwon
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2018,7.25,빨간색,31612.0,860
kia,모닝 어반,프레스티지,hatchback,22.797927,2022,4.33,미색,26048.0,990
renault,XM3,LE,suv,27.200577,2023,3.67,흰색,40332.0,1550
hyundai,싼타페DM,프리미엄,suv,59.307359,2015,10.67,흰색,168236.0,980
kia,올 뉴 K3,노블레스,sedan,14.203085,2019,6.83,흰색,62640.0,1650
kgm,더 뉴 코란도 스포츠,CX7 클럽,truck,42.073171,2017,9.0,미색,125710.0,1150
hyundai,쏘나타 DN8,프리미엄 플러스,sedan,32.51928,2022,4.08,흰색,39426.0,2280
hyundai,팰리세이드,캘리그래피,suv,94.877345,2021,5.0,회색,132161.0,3190
hyundai,그랜저IG 하이브리드,익스클루시브 스페셜,sedan,64.010283,2018,8.5,검정,229607.0,1130
hyundai,제네시스,럭셔리,sedan,89.33162,2019,6.17,"파랑(남색,곤색)",78028.0,3350
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2018,8.83,회색,96885.0,1580
kia,더 뉴 K8 하이브리드,시그니처,sedan,62.017995,2025,1.08,회색,11494.0,4460
hyundai,그랜저HG,,sedan,69.344473,2015,11.0,검정,200070.0,599
hyundai,제네시스,럭셔리,sedan,89.33162,2020,6.25,검정,46533.0,4080
kia,더 뉴 K7,기본형,sedan,65.29563,2021,5.17,빨간색,56090.0,3430
kia,카니발 4세대,시그니처,van,92.896175,2023,3.17,회색,33588.0,4300
hyundai,제네시스 DH,익스클루시브,sedan,90.231362,2015,11.58,회색,125010.0,1150
chevrolet,크루즈,LT,sedan,17.802057,2015,10.75,흰색,82500.0,550
kia,더 뉴 레이,스탠다드,van,3.005464,2021,4.83,흰색,49317.0,1120
kia,카니발 4세대,노블레스,van,69.398907,2023,3.25,검정색,101777.0,2999
kgm,뉴 코란도 C,RX 고급형,suv,43.506494,2016,10.08,흰색,128995.0,590
hyundai,더 뉴 그랜드스타렉스,모던,van,64.754098,2019,6.75,군청색,125809.0,1450
hyundai,캐스퍼,인스퍼레이션,suv,0.721501,2022,4.33,회색,73963.0,1570
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,4.42,미색,91542.0,1230
hyundai,스타리아,프레스티지,van,75.956284,2022,4.42,검정색,119521.0,2770
hyundai,스타리아,인스퍼레이션,van,75.956284,2024,2.17,흰색,31346.0,4050
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.17,흰색,49252.0,6399
kgm,베리 뉴 티볼리,V3,suv,18.686869,2021,5.5,흰색,84427.0,1350
hyundai,더 뉴 팰리세이드,르블랑,suv,91.919192,2024,1.92,검정색,17916.0,4599
kia,카니발 4세대,노블레스,van,69.398907,2023,2.75,미색,41148.0,3390
hyundai,올 뉴 투싼,스마트,suv,34.632035,2019,7.0,회색,63082.0,1590
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.5,흰색,40830.0,3850
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2024,2.33,흰색,29873.0,4370
hyundai,그랜저IG,익스클루시브 스페셜,sedan,72.043702,2019,7.33,흰색,121269.0,1620
kgm,토레스,T7,suv,62.265512,2023,3.25,미색,31232.0,2490
hyundai,싼타페 더 프라임,익스클루시브 스페셜,suv,60.38961,2016,10.0,회색,65801.0,1650
hyundai,더 뉴 코나 하이브리드,모던,suv,5.627706,2021,5.17,흰색,155455.0,1300
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,9.67,회색,191952.0,790
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2024,2.0,흰색,30663.0,4050
hyundai,쏘나타 DN8,프리미엄 플러스,sedan,32.51928,2022,4.33,검정,86136.0,2100
hyundai,LF쏘나타,스마트 스페셜,sedan,53.984576,2019,7.25,검정,78396.0,1310
kia,스포티지 더 볼드,프레스티지,suv,41.630592,2020,5.67,미색,96896.0,1900
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2023,2.33,흰색,13922.0,4280
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,2019,7.33,회색,101342.0,1570
renault,클리오,인텐스,hatchback,46.632124,2019,7.25,흰색,120000.0,830
hyundai,스타리아,인스퍼레이션,van,75.956284,2022,3.67,검정,51248.0,3900
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,2019,7.0,"파랑(남색,곤색)",105819.0,1530
kia,더 뉴 스포티지R,프레스티지,suv,39.53824,2018,8.92,미색,11378.0,1820
kia,더 뉴 쏘렌토,노블레스,suv,67.676768,2020,7.0,회색,25875.0,2620
kia,셀토스,노블레스,suv,25.252525,2020,6.5,미색,69707.0,2070
kia,더 뉴 레이,시그니처,van,3.005464,2022,4.5,미색,65160.0,1250
hyundai,팰리세이드,프레스티지,suv,90.11544,2019,7.08,흰색,100503.0,2980
kia,쏘렌토 4세대,노블레스,suv,75.901876,2021,5.83,검정,72364.0,2850
hyundai,더 뉴 아반떼AD,스마트,sedan,12.14653,2020,6.0,은색,69059.0,1390
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2024,2.33,회색,10249.0,4250
kia,올 뉴 K7,리미티드,sedan,72.686375,2017,8.67,회색,54568.0,1400
kia,더 뉴 K8 하이브리드,시그니처,sedan,62.017995,2025,1.75,검정,34058.0,6600
kgm,티볼리,VX,suv,15.007215,2015,11.0,"파랑(남색,곤색)",91196.0,780
hyundai,더 뉴 아반떼 [CN7],모던,sedan,13.174807,2024,2.83,검정색,41249.0,2199
renault,QM6,RE 시그니처,suv,57.792208,2017,8.75,흰색,110261.0,980
hyundai,더 뉴 코나,스마트,suv,7.503608,2022,4.0,흰색,120227.0,1580
chevrolet,더 뉴 트랙스,퍼펙트 블랙,suv,23.593074,2018,8.17,검정,93543.0,950
kia,더 뉴 스포티지R,트렌디,suv,39.53824,2015,11.17,회색,176992.0,650
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2023,3.08,회색,22218.0,2799
hyundai,스타리아,모던,van,75.956284,2024,2.33,검정색,17867.0,2730
kia,K3,디럭스,sedan,5.462725,2015,11.17,회색,106909.0,530
kia,더 뉴 K9,프레스티지,sedan,91.902314,2016,9.33,검정,49623.0,1690
kia,모닝 어반,프레스티지,hatchback,22.797927,2023,3.0,회색,24877.0,1410
hyundai,LF쏘나타,스타일,sedan,57.647815,2018,8.0,검정,276563.0,650
hyundai,더 뉴 맥스크루즈,파이니스트 에디션,suv,76.839827,2018,8.33,갈색(밤색),136741.0,1490
kia,올 뉴 카니발,5인승,van,41.803279,2019,7.33,"파랑(남색,곤색)",89717.0,490
kia,카니발 4세대,노블레스,van,69.398907,2023,2.42,검정,92184.0,2790
kia,더 뉴 봉고3,초장축 L,truck,23.780488,2022,3.75,청색,75008.0,1550
kia,더 뉴 카니발 4세대,프레스티지,van,46.448087,2025,1.83,흰색,89416.0,3600
kgm,더 뉴 코란도 스포츠,익스트림,truck,42.073171,2017,9.25,빨강(주홍),138465.0,920
hyundai,더 뉴 코나 하이브리드,모던,suv,5.627706,2021,5.17,흰색,139114.0,1490
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,2.5,흰색,15271.0,5980
kgm,티볼리 아머,기어 에디션,suv,14.213564,2018,8.42,흰색,72327.0,1140
hyundai,올 뉴 아반떼 [CN7],모던,sedan,11.568123,2021,4.75,회색,24956.0,1780
kia,스포티지 더 볼드,프레스티지,suv,41.630592,2019,6.75,미색,52709.0,2020
hyundai,싼타페DM,익스클루시브,suv,59.307359,2015,12.0,은색,144449.0,950
hyundai,그랜저IG,익스클루시브 스페셜,sedan,72.043702,2018,8.5,검정색,99789.0,1650
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2020,5.83,흰색,150102.0,1930
chevrolet,올란도,LS 고급형,van,20.491803,2018,8.0,회색,71188.0,770
kia,더 뉴 레이,프레스티지,van,3.005464,2021,4.67,흰색,95448.0,850
hyundai,엑센트 (신형),모던,sedan,1.478149,2016,10.33,흰색,63436.0,699
chevrolet,더 넥스트 스파크,스페셜 에디션 퍼펙트 블랙,hatchback,7.253886,2017,9.75,검정,104515.0,520
hyundai,올 뉴 아반떼 [CN7],모던,sedan,11.568123,2023,3.83,흰색,54042.0,1980
kia,올 뉴 K7,프레스티지,sedan,75.064267,2016,10.0,"파랑(남색,곤색)",105522.0,1290
kia,카니발 4세대,시그니처,van,92.896175,2023,2.33,미색,40106.0,4350
kgm,뷰티풀 코란도,C7,suv,32.395382,2023,3.08,회색,25799.0,1990
kgm,티볼리,LX,suv,15.007215,2016,10.67,회색,163961.0,580
renault,QM3,RE 시그니처 쇼콜라 브라운,suv,3.751804,2017,8.75,갈색(밤색),94669.0,930
kia,더 뉴 K5,디럭스,sedan,28.984576,2015,11.33,회색,191970.0,390
kgm,렉스턴 스포츠,프레스티지,truck,55.487805,2018,8.08,회색,36726.0,1580
hyundai,제네시스,프레스티지,sedan,89.845758,2016,10.0,검정,168938.0,1790
kia,더 뉴 레이,프레스티지 베스트셀렉션,van,3.005464,2022,3.75,미색,6247.0,1590
hyundai,LF쏘나타,모던,sedan,57.647815,2019,7.67,회색,54524.0,1410
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,3.17,흰색,90864.0,3690
hyundai,더 뉴 그랜저,캘리그래피,sedan,80.141388,2023,3.67,검정,103025.0,2600
kia,더 뉴 레이,프레스티지 베스트셀렉션,van,3.005464,2022,4.17,회색,26762.0,1460
hyundai,팰리세이드,프레스티지,suv,90.11544,2022,4.83,흰색,48579.0,3890
kia,카니발 4세대,노블레스,van,69.398907,2023,2.75,미색,28288.0,3870
kia,더 뉴 카니발 4세대,시그니처,van,73.224044,2025,1.67,회색,5826.0,4510
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2017,9.33,미색,16569.0,820
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2024,2.5,초록(연두),30401.0,3199
kgm,베리 뉴 티볼리,V5,suv,18.686869,2020,6.5,흰색,58552.0,1130
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,8.75,검정,97398.0,600
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2016,10.0,,,580
kia,카니발 4세대,시그니처,van,92.896175,2023,3.5,검정,50100.0,4420
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,2.83,"파랑(남색,곤색)",67502.0,4950
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.5,회색,59648.0,3990
kia,올 뉴 K3,럭셔리,sedan,14.203085,2020,6.5,"파랑(남색,곤색)",66419.0,1460
chevrolet,더 넥스트 스파크,에코 LS,hatchback,7.253886,2016,10.17,흰색,79556.0,482
kia,모닝 어반,프레스티지,hatchback,22.797927,2021,5.08,흰색,84777.0,1120
kia,더 뉴 쏘렌토 4세대,그래비티,suv,79.292929,2023,2.67,미색,48542.0,3875
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,2020,6.08,회색,50903.0,1490
hyundai,그랜저HG,익스클루시브 스페셜,sedan,70.308483,2016,10.25,검정,157314.0,930
kia,모닝 어반,,hatchback,22.797927,2021,5.17,까치투톤,57354.0,750
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2023,2.75,검정,20831.0,2890
hyundai,그랜드스타렉스,스마트,van,60.10929,2016,10.08,회색,27300.0,1500
kia,올 뉴 쏘렌토,프레스티지,suv,66.305916,2015,11.08,회색,103865.0,1390
kia,올 뉴 카니발,노블레스,van,41.803279,2016,10.92,"파랑(남색,곤색)",197012.0,1050
hyundai,아이오닉 하이브리드,N,hatchback,96.891192,2017,9.0,회색,180920.0,850
chevrolet,크루즈,LTZ,sedan,17.802057,2015,11.08,흰색,125907.0,490
renault,더 뉴 QM6,LE 시그니처,suv,57.215007,2023,3.75,흰색,77120.0,1750
renault,XM3,RE,suv,27.200577,2023,3.83,흰색,93633.0,1390
chevrolet,더 뉴 스파크,프리미어,hatchback,35.233161,2019,6.75,흰색,14786.0,1050
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2024,2.42,흰색,9623.0,4790
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2016,10.58,회색,75940.0,610
hyundai,올 뉴 투싼,스타일,suv,33.333333,2015,10.83,은색,109119.0,980
hyundai,아반떼MD,M16 모던,sedan,3.984576,2015,10.92,회색,128532.0,630
hyundai,아반떼MD,M16 스마트,sedan,2.377892,2015,11.75,흰색,83596.0,750
kia,카니발 4세대,시그니처,van,92.896175,2021,5.33,회색,63219.0,3450
kgm,렉스턴 스포츠,노블레스,truck,55.487805,2019,6.67,회색,149380.0,1480
kia,쏘렌토 4세대,프레스티지,suv,75.901876,2021,5.5,미색,97768.0,2280
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2017,9.17,회색,57287.0,1750
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2016,9.75,미색,106963.0,640
kia,모닝 어반,프레스티지,hatchback,22.797927,2021,4.75,흰색,74002.0,1130
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2017,8.67,검정,67744.0,670
hyundai,더 뉴 아반떼 [CN7],스마트,sedan,13.174807,2024,1.75,흰색,9004.0,2070
chevrolet,크루즈,LT,sedan,17.802057,2016,9.75,흰색,96732.0,470
kgm,코란도 스포츠,CX7 클럽,truck,32.317073,2016,10.08,회색,220523.0,620
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.42,검정,36367.0,3990
hyundai,그랜저IG,프리미엄,sedan,64.010283,2018,8.58,은색,194305.0,950
hyundai,더 뉴 코나,인스퍼레이션,suv,7.503608,2021,5.42,회색,33448.0,2290
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,3.17,흰색,29963.0,5000
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,4.5,흰색,118976.0,4150
kia,디 올 뉴 스포티지 하이브리드,시그니처,suv,47.763348,2022,3.92,미색,98470.0,2880
kia,더 뉴 스포티지R,노블레스,suv,39.53824,2016,10.5,미색,146059.0,1130
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2018,7.42,,,1630
hyundai,그랜드스타렉스,모던,van,60.10929,2018,8.25,회색,173298.0,1080
kia,더 K9,플래티넘Ⅲ,sedan,95.437018,2019,7.08,검정색,247539.0,1650
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.17,검정색,79352.0,3950
kia,더 뉴 K3,트렌디,sedan,4.691517,2017,9.58,회색,88112.0,780
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.25,흰색,29128.0,4700
kia,스포티지 4세대,노블레스 스페셜,suv,41.269841,2018,7.75,미색,81368.0,1820
renault,SM6,RE,sedan,48.071979,2016,9.75,흰색,128860.0,900
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2023,2.42,흰색,27385.0,3580
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2017,9.17,회색,84336.0,1680
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2020,6.0,흰색,101423.0,2180
kia,더 뉴 쏘렌토 4세대 하이브리드,그래비티,suv,69.84127,2024,1.92,검정색,31267.0,4470
kia,더 뉴 봉고3,초장축 L,truck,23.780488,2023,2.33,흰색,39400.0,1980
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,9.58,회색,243089.0,730
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.5,흰색,19551.0,4050
kia,올 뉴 카니발,럭셔리,van,71.038251,2016,10.83,회색,235239.0,790
kia,올 뉴 카니발,노블레스,van,41.803279,2015,11.33,회색,142493.0,1180
hyundai,쏘나타 DN8,스마트,sedan,32.51928,2020,6.67,검정,109919.0,1490
hyundai,더 뉴 팰리세이드,프레스티지,suv,95.526696,2023,2.92,흰색,35227.0,3650
chevrolet,크루즈,LT,sedan,17.802057,2016,10.08,검정,105886.0,500
hyundai,팰리세이드,캘리그래피,suv,94.877345,2021,5.58,회색,99942.0,3080
kia,쏘렌토 4세대,트렌디,suv,74.603175,2022,4.08,미색,129861.0,1990
kia,더 뉴 K9 [RJ],마스터즈,sedan,96.401028,2023,3.17,검정,94262.0,4299
kia,K8,프레스티지,sedan,75.835476,2022,4.58,쥐색,222547.0,1650
kia,더 뉴 K3,프레스티지,sedan,6.683805,2022,4.83,미색,106408.0,1390
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.17,흰색,39967.0,920
hyundai,쏘나타 DN8,프리미엄 패밀리,sedan,32.51928,2020,6.83,흰색,97697.0,1650
renault,SM3 네오,SE 플러스,sedan,21.208226,2015,11.17,회색,123922.0,380
kia,더 뉴 쏘렌토 4세대 하이브리드,그래비티,suv,69.84127,2024,2.42,미색,26000.0,4199
hyundai,LF쏘나타,스타일,sedan,57.647815,2019,7.42,흰색,178005.0,830
kia,K8,노블레스,sedan,75.835476,2022,4.83,검정,166115.0,1990
kia,봉고3,탑,truck,47.560976,2022,3.83,흰색,194223.0,1190
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,4.0,흰색,43836.0,1690
hyundai,올 뉴 아반떼 하이브리드 [CN7],스마트,sedan,11.182519,2023,3.67,흰색,15455.0,1950
kia,더 뉴 K3,트렌디,sedan,4.691517,2018,8.17,검정,81987.0,920
hyundai,아반떼AD,스타일,sedan,6.233933,2018,7.75,흰색,90330.0,940
hyundai,그랜저IG,프리미엄 스페셜,sedan,64.010283,2018,8.08,회색,177485.0,1090
kia,올 뉴 카니발,프레스티지,van,71.038251,2015,11.42,검정,203925.0,880
kia,더 뉴 K3 [2세대],시그니처,sedan,10.539846,2022,4.92,회색,82241.0,2080
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2021,4.25,초록(연두),37443.0,2499
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2021,4.58,회색,89579.0,2450
kia,더 뉴 레이,프레스티지,van,3.005464,2021,4.75,흰색,93900.0,790
kia,봉고3,탑,truck,47.560976,2018,8.42,흰색,130308.0,1199
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2018,8.33,흰색,74866.0,590
hyundai,디 올 뉴 싼타페,프레스티지,suv,84.848485,2024,2.5,흰색,33593.0,3390
kia,더 뉴 카니발,프레지던트,van,72.677596,2019,7.25,미색,102000.0,2450
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2025,1.25,흰색,32852.0,2800
chevrolet,말리부,LT 프리미엄팩,sedan,46.59383,2015,11.42,갈색(밤색),199255.0,420
kia,쏘울 부스터,노블레스,suv,16.305916,2019,7.08,빨강(주홍),71620.0,1280
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2021,4.58,회색,48185.0,2300
hyundai,디 올 뉴 코나 하이브리드,인스퍼레이션,suv,24.603175,2025,0.92,흰색,9061.0,3499
hyundai,더 뉴 코나 하이브리드,인스퍼레이션,suv,5.627706,2021,5.25,은회색,142518.0,1750
kia,K3,프레스티지,sedan,5.462725,2021,5.58,미색,76349.0,1470
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2022,4.42,흰색,65891.0,850
hyundai,벨로스터 N,퍼포먼스팩,hatchback,73.056995,2019,7.58,하늘색,122024.0,1290
hyundai,그랜드스타렉스,CVX 디럭스,van,57.650273,2015,12.0,회색,55056.0,850
hyundai,싼타페TM,프레스티지,suv,70.707071,2019,6.92,검정,76865.0,2620
kia,올 뉴 카니발,프레스티지,van,71.038251,2017,9.33,미색,110318.0,1240
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,3.42,흰색,41854.0,5850
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,3.92,흰색,41790.0,1670
hyundai,더 뉴 그랜드스타렉스,모던,van,64.754098,2019,6.75,검정,76973.0,1750
kia,봉고3,4WD,truck,47.560976,2019,7.08,"파랑(남색,곤색)",71256.0,2050
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2024,1.92,흰색,50943.0,3950
kgm,티볼리 에어,RX,suv,27.849928,2017,8.92,흰색,141451.0,840
hyundai,올 뉴 아반떼 [CN7],인스퍼레이션,sedan,11.825193,2021,5.33,청색,24726.0,1870
kia,스팅어,프라임,sedan,19.40874,2018,8.5,빨간색,59191.0,1690
renault,QM6,RE 시그니처,suv,57.792208,2017,9.25,회색,139153.0,955
chevrolet,올 뉴 말리부,LTZ,sedan,51.863753,2017,8.92,검정,104541.0,850
kia,카니발 4세대,시그니처,van,92.896175,2023,2.83,미색,40168.0,4399
kgm,렉스턴 스포츠,프레스티지 스페셜,truck,51.219512,2021,5.42,회색,63980.0,1800
chevrolet,더 뉴 아베오,L,hatchback,92.746114,2024,1.67,흰색,40270.0,2650
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2016,10.33,흰색,106712.0,500
kia,스포티지 더 볼드,프레스티지,suv,41.630592,2020,5.92,회색,129345.0,1750
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.0,흰색,33235.0,3850
renault,마스터,S,van,89.89071,2020,7.0,회색,87508.0,1950
kia,더 뉴 셀토스,프레스티지,suv,24.314574,2023,3.08,미색,70236.0,2290
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,2019,7.33,회색,87268.0,1750
kgm,렉스턴 스포츠,프레스티지,truck,55.487805,2020,6.25,회색,50048.0,1850
kgm,티볼리 에어,A1,suv,29.58153,2022,4.67,흰색,89928.0,1290
hyundai,싼타페DM,익스클루시브,suv,59.307359,2020,6.25,흰색,132308.0,1690
hyundai,아슬란,G330 익스클루시브,sedan,76.478149,2017,9.42,흰색,190969.0,950
hyundai,아반떼MD,M16 스마트,sedan,2.377892,2015,11.17,회색,113930.0,620
hyundai,더 뉴 i40 살룬,PYL,sedan,25.96401,2016,9.83,흰색,112052.0,1120
hyundai,쏘나타 DN8,스마트,sedan,32.51928,2022,4.5,"파랑(남색,곤색)",73430.0,1650
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.0,흰색,59894.0,850
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,60496.0,830
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.33,흰색,51947.0,810
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,87278.0,750
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,89807.0,750
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,59940.0,850
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.42,흰색,76893.0,760
hyundai,LF쏘나타 하이브리드,프리미엄,sedan,57.647815,2015,11.0,흰색,142389.0,930
hyundai,아반떼MD,,sedan,0.0,2015,11.67,은색,81323.0,820
hyundai,그랜저IG 하이브리드,익스클루시브,sedan,64.010283,2019,7.33,검정,133390.0,1590
hyundai,아반떼AD,밸류 플러스,sedan,8.033419,2018,8.58,빨간색,108150.0,920
kia,올 뉴 카니발,VIP,van,41.803279,2016,10.33,검정색,87000.0,1350
kgm,코란도 스포츠,CX5 패션,truck,32.317073,2016,10.92,미색,181493.0,720
kia,더 뉴 카니발,프레스티지,van,55.191257,2020,5.92,흰색,134903.0,1980
hyundai,아반떼MD,M16 모던,sedan,3.984576,2015,11.33,흰색,181394.0,530
kia,카니발 4세대,노블레스,van,69.398907,2023,3.17,미색,96654.0,3299
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2019,7.0,검정,69224.0,2350
kia,올 뉴 K7,프레스티지,sedan,75.064267,2016,10.0,검정,108804.0,1300
kgm,티볼리 에어,IX,suv,27.849928,2019,7.17,"파랑(남색,곤색)",97436.0,1050
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,9.58,회색,186774.0,970
hyundai,엑센트 (신형),모던,sedan,1.478149,2016,10.5,쥐색,55189.0,720
chevrolet,올 뉴 말리부,LTZ,sedan,51.863753,2017,8.58,회색,55989.0,1290
kia,더 뉴 모하비,VIP,suv,89.75469,2017,9.33,미색,186201.0,1390
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2020,5.75,검정,50105.0,2190
kia,스포티지 4세대,트렌디,suv,38.888889,2018,8.83,"파랑(남색,곤색)",102536.0,1090
kia,더 뉴 K3,노블레스,sedan,6.683805,2022,3.67,미색,25691.0,1790
hyundai,스타리아,9인승,van,75.956284,2025,0.58,회색,887.0,4950
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2022,3.58,회색,64098.0,2190
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2021,4.83,검정,108007.0,1990
hyundai,그랜저IG 하이브리드,익스클루시브 스페셜,sedan,64.010283,2018,8.17,미색,225427.0,1360
hyundai,그랜드스타렉스,스마트,van,60.10929,2016,10.08,회색,70318.0,1370
hyundai,아반떼AD,모던 스페셜,sedan,8.033419,2016,10.33,흰색,119317.0,830
kia,더 뉴 레이,고급형,van,3.005464,2019,6.83,흰색,77822.0,799
chevrolet,더 뉴 아베오,L,hatchback,92.746114,2018,8.42,청색,60671.0,440
hyundai,그랜드스타렉스,스마트,van,60.10929,2018,8.75,회색,79250.0,1800
hyundai,싼타페TM,익스클루시브,suv,70.707071,2020,5.75,쥐색,79099.0,2280
kia,쏘렌토 4세대,프레스티지,suv,75.901876,2021,5.17,회색,199175.0,1699
kgm,코란도 투리스모,익스트림 11인승,van,29.781421,2015,10.75,미색,124400.0,490
hyundai,그랜드스타렉스,CVX 럭셔리,van,56.010929,2016,10.83,회색,144678.0,950
kia,더 뉴 K9 [RJ],플래티넘,sedan,94.987147,2022,3.92,검정,99726.0,3390
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,82906.0,750
kia,더 프레스티지 K7,프레스티지,sedan,73.393316,2021,5.58,검정,120583.0,2090
hyundai,올 뉴 아반떼 [CN7],인스퍼레이션,sedan,11.825193,2021,5.08,회색,27715.0,2080
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2024,1.83,흰색,21000.0,2500
renault,QM3,LE,suv,3.751804,2015,11.42,회색,131836.0,470
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.33,흰색,98754.0,3599
kia,더 뉴 쏘렌토 4세대 하이브리드,시그니처,suv,69.84127,2024,2.5,미색,18565.0,4490
hyundai,제네시스,럭셔리,sedan,89.33162,2017,9.33,검정,223550.0,1050
kia,레이,,hatchback,53.367876,2021,4.75,흰색,46477.0,950
kia,레이,,hatchback,53.367876,2021,4.75,흰색,62663.0,890
kia,레이,,hatchback,53.367876,2021,4.75,흰색,57521.0,890
kia,레이,,hatchback,53.367876,2021,4.75,흰색,44051.0,950
kia,레이,,hatchback,53.367876,2021,4.92,흰색,22588.0,1510
hyundai,더 뉴 그랜드스타렉스,모던,van,64.754098,2019,7.17,회색,110097.0,1590
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,10.58,회색,45652.0,690
hyundai,LF쏘나타,스마트,sedan,56.041131,2015,11.42,회색,158770.0,790
kia,더 뉴 카니발,프레스티지,van,55.191257,2019,7.75,회색,131787.0,1200
chevrolet,더 뉴 스파크,프리미어,hatchback,35.233161,2019,7.67,검정색,91326.0,660
kia,올 뉴 카니발,럭셔리,van,71.038251,2015,11.42,미색,133429.0,1050
hyundai,쏘나타 하이브리드 [DN8],인스퍼레이션,sedan,32.51928,2022,4.75,회색,67703.0,2400
kia,올 뉴 K7,럭셔리,sedan,77.634961,2018,7.67,쥐색,71211.0,1550
