brand,model_name,trim_name,major_category,size_score,model_year,vehicle_age_years,color,mileage_km,price_manwon,price_manwon_log1p
kia,셀토스,노블레스,suv,25.252525,2020,5.92,미색,90025.0,1850,7.523481
kia,K5,노블레스,sedan,27.377892,2021,4.92,미색,94258.0,2120,7.659643
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2018,8.17,"파랑(남색,곤색)",89413.0,660,6.493754
kia,디 올 뉴 니로,프레스티지,suv,17.965368,2022,4.08,회색,93820.0,2080,7.640604
kia,니로,노블레스,suv,13.131313,2018,7.25,검정색,137514.0,1480,7.300473
hyundai,그랜저HG,모던,sedan,61.568123,2015,11.5,검정,114445.0,890,6.792344
kgm,토레스,T7,suv,62.265512,2023,3.42,흰색,9729.0,2590,7.859799
kia,더 뉴 쏘렌토 4세대 하이브리드,시그니처,suv,69.84127,2024,2.5,미색,77016.0,4130,8.326275
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,2.75,검정,48735.0,6800,8.824825
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,1.67,검정,26573.0,7799,8.961879
kia,스팅어,마스터즈,sedan,23.77892,2018,7.92,빨강(주홍),178126.0,1640,7.403061
kia,K5,프레스티지,sedan,27.377892,2020,5.5,미색,83347.0,1950,7.576097
hyundai,LF쏘나타,모던,sedan,57.647815,2018,8.25,흰색,74832.0,1480,7.300473
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2024,2.17,흰색,14295.0,7450,8.916104
hyundai,디 올 뉴 코나,인스퍼레이션,suv,24.819625,2024,1.75,흰색,4410.0,2999,8.006368
kia,디 올 뉴 니로,시그니처,suv,17.965368,2026,0.42,미색,3234.0,3400,8.131825
kgm,렉스턴 스포츠 칸,5링크 다이나믹 에디션,truck,85.365854,2021,5.42,회색,71838.0,2050,7.626083
kia,카니발 4세대,노블레스,van,69.398907,2022,4.25,회색,80454.0,3120,8.045909
hyundai,더 뉴 그랜드스타렉스,모던,van,64.754098,2019,6.83,검정색,187483.0,1260,7.13966
hyundai,더 뉴 그랜저,캘리그래피,sedan,80.141388,2021,4.58,흰색,67687.0,2950,7.989899
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.0,흰색,87512.0,3899,8.268732
kia,카니발 4세대,노블레스,van,69.398907,2021,4.92,검정,89755.0,2860,7.958926
kgm,렉스턴 스포츠 칸,5링크 노블레스,truck,85.365854,2021,5.08,회색,120223.0,2000,7.601402
hyundai,싼타페DM,익스클루시브,suv,59.307359,2020,6.25,검정,125245.0,1790,7.490529
kia,더 뉴 레이,프레스티지 스페셜,van,3.005464,2021,5.08,흰색,123618.0,630,6.447306
hyundai,그랜드스타렉스,CVX 디럭스,van,57.650273,2016,10.92,흰색,338643.0,590,6.381816
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,9.75,미색,134321.0,490,6.196444
kia,셀토스,시그니처,suv,25.036075,2023,4.17,미색,31642.0,2400,7.783641
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,9.17,미색,110130.0,590,6.381816
hyundai,팰리세이드,프레스티지,suv,90.11544,2020,6.33,진청색,130347.0,2180,7.687539
kia,더 뉴 K5 3세대,시그니처,sedan,34.640103,2024,1.83,회색,17633.0,2990,8.003363
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2018,7.83,회색,72917.0,840,6.734592
kgm,렉스턴 스포츠,노블레스,truck,55.487805,2021,5.75,흰색,114409.0,1890,7.544861
chevrolet,더 넥스트 스파크,LTZ,hatchback,7.253886,2016,10.25,회색,63864.0,610,6.415097
kia,셀토스,시그니처,suv,25.036075,2023,3.83,미색,19085.0,2540,7.840313
hyundai,캐스퍼,스마트,suv,0.721501,2022,4.33,흰색,67112.0,1290,7.163172
hyundai,더 뉴 그랜저,캘리그래피,sedan,80.141388,2020,6.17,회색,104038.0,2230,7.710205
kia,더 뉴 기아 레이,트렌디,hatchback,53.367876,2024,1.5,흰색,6932.0,1290,7.163172
hyundai,더 뉴 투싼,프리미엄,suv,51.803752,2023,3.08,회색,67730.0,2250,7.71913
hyundai,더 뉴 그랜저,르블랑,sedan,80.141388,2022,4.33,검정,79934.0,2750,7.91972
kgm,더 뉴 렉스턴 스포츠 칸,프레스티지,truck,85.365854,2023,3.42,흰색,34602.0,2799,7.937375
kia,스포티지 더 볼드,인텔리전트,suv,42.063492,2019,7.08,미색,140183.0,1840,7.518064
kia,봉고3,더블캡,truck,26.829268,2019,6.67,흰색,69100.0,2350,7.762596
kia,니로,럭셔리,suv,13.131313,2018,7.75,"파랑(남색,곤색)",140878.0,1040,6.947937
kia,K5,노블레스,sedan,27.377892,2021,5.0,회색,90880.0,2110,7.654917
kia,레이,프레스티지,hatchback,53.367876,2016,9.67,초록(연두),94261.0,860,6.758095
hyundai,아반떼AD,스마트 스페셜,sedan,7.712082,2017,9.67,회색,123887.0,1020,6.928538
kia,더 뉴 카렌스,프레스티지,van,9.836066,2017,8.92,회색,106219.0,1050,6.957497
kia,디 올 뉴 스포티지 하이브리드,프레스티지,suv,47.763348,2023,3.33,미색,76882.0,2580,7.855932
kia,더 뉴 니로,노블레스,suv,13.131313,2020,6.83,회색,19558.0,2120,7.659643
kia,카니발 4세대,노블레스,van,69.398907,2022,4.17,검정,24888.0,3470,8.152198
renault,더 뉴 QM6,프리미에르,suv,56.709957,2023,3.42,회색,71249.0,2450,7.804251
kia,카니발 4세대,프레스티지,van,44.808743,2022,4.67,검정,120795.0,2320,7.749753
hyundai,올 뉴 투싼,모던,suv,37.950938,2016,10.5,흰색,106800.0,1280,7.155396
hyundai,올 뉴 투싼,모던,suv,37.950938,2016,10.92,흰색,129345.0,1180,7.074117
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,9.92,회색,258644.0,630,6.447306
hyundai,베라크루즈,익스클루시브 스페셜,suv,96.392496,2015,10.67,흰색,159256.0,1180,7.074117
kia,디 올 뉴 니로,프레스티지,suv,17.965368,2022,3.75,초록(연두),102528.0,2150,7.673688
kia,쏘렌토 4세대,트렌디,suv,74.603175,2022,4.25,미색,71692.0,2620,7.871311
chevrolet,캡티바,LTZ,suv,64.935065,2018,7.83,흰색,149849.0,790,6.673298
kia,스포티지 더 볼드,프레스티지,suv,41.630592,2019,6.83,회색,94823.0,1680,7.427144
renault,SM3 네오,SE,sedan,20.694087,2015,11.75,회색,85345.0,330,5.802118
chevrolet,캡티바,LTZ,suv,64.935065,2015,11.58,회색,94341.0,550,6.311735
kia,카니발 4세대,시그니처,van,92.896175,2022,4.33,미색,96722.0,3199,8.070906
hyundai,캐스퍼,모던,suv,0.721501,2023,3.83,흰색,67460.0,1550,7.346655
kgm,베리 뉴 티볼리,V5,suv,18.686869,2021,5.17,흰색,61592.0,1390,7.237778
kia,올 뉴 카니발,프레스티지,van,71.038251,2017,9.17,검정색,103330.0,1330,7.193686
hyundai,코나,모던 팝,suv,6.709957,2019,7.0,빨강(주홍),56861.0,1630,7.396949
renault,XM3,LE 플러스,suv,27.200577,2020,5.25,흰색,72460.0,1250,7.131699
kia,더 뉴 카니발,노블레스 스페셜,van,66.393443,2020,5.92,검정색,99494.0,2000,7.601402
kia,더 뉴 쏘렌토,프레스티지,suv,67.676768,2019,7.83,흰색,71837.0,1850,7.523481
hyundai,캐스퍼,디 에센셜,suv,0.721501,2023,2.92,흰색,50100.0,1680,7.427144
kia,K5,럭셔리,sedan,27.377892,2016,10.17,미색,121841.0,790,6.673298
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.0,흰색,36384.0,4750,8.46611
hyundai,싼타페TM,익스클루시브 스페셜,suv,70.41847,2019,7.0,청색,124913.0,2070,7.635787
renault,XM3,RE 시그니처,suv,25.685426,2020,5.42,검정색,52000.0,1550,7.346655
chevrolet,더 뉴 스파크,프리미어,hatchback,35.233161,2021,4.92,흰색,27443.0,1160,7.057037
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.67,미색,191716.0,730,6.594413
kia,K5,럭셔리,sedan,27.377892,2016,10.08,검정,208859.0,499,6.214608
hyundai,아슬란,G300 모던 스페셜,sedan,74.100257,2016,10.25,검정,152767.0,850,6.746412
hyundai,쏘나타 DN8,스마트,sedan,32.51928,2022,4.5,검정,125718.0,1390,7.237778
kgm,티볼리 아머,LX,suv,15.800866,2018,7.67,흰색,121750.0,890,6.792344
chevrolet,더 뉴 트랙스,LT,suv,23.593074,2021,5.25,검정,101997.0,850,6.746412
kia,카니발 4세대,프레스티지,van,44.808743,2023,3.33,검정,99627.0,2450,7.804251
kia,올 뉴 카니발,럭셔리,van,71.038251,2015,11.08,미색,158000.0,850,6.746412
kia,더 뉴 K8 하이브리드,노블레스,sedan,62.017995,2025,1.25,회색,17160.0,4190,8.340695
kia,올 뉴 K7,프레스티지,sedan,75.064267,2017,9.17,미색,131538.0,1520,7.327123
kia,쏘렌토 4세대,프레스티지,suv,75.901876,2023,3.08,미색,100737.0,2770,7.926964
kgm,토레스,T7,suv,62.265512,2024,2.58,흰색,15034.0,2520,7.832411
kia,봉고3,더블캡,truck,26.829268,2015,10.92,청색,125697.0,1030,6.938284
hyundai,제네시스,모던 스페셜,sedan,88.431877,2023,2.42,회색,71028.0,4350,8.378161
hyundai,디 올 뉴 싼타페,프레스티지,suv,84.848485,2024,2.5,흰색,23525.0,3660,8.205492
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.17,미색,161381.0,1100,7.003974
kgm,G4 렉스턴,럭셔리,suv,93.145743,2018,8.75,흰색,151318.0,1320,7.186144
kia,올 뉴 K7,프레스티지,sedan,75.064267,2016,9.5,미색,44625.0,1550,7.346655
kia,디 올 뉴 니로,프레스티지,suv,17.965368,2023,3.17,흰색,32196.0,2980,8.000014
kia,카니발 4세대,노블레스,van,69.398907,2021,5.33,미색,77030.0,3320,8.108021
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,9.75,흰색,71557.0,540,6.293419
hyundai,그랜저IG 하이브리드,익스클루시브,sedan,64.010283,2021,5.25,"파랑(남색,곤색)",90726.0,2520,7.832411
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2023,3.42,미색,63362.0,2550,7.844241
chevrolet,크루즈,LTZ,sedan,17.802057,2016,9.58,흰색,35200.0,680,6.523562
kia,더 뉴 레이,프레스티지,van,3.005464,2022,3.92,미색,90145.0,1270,7.147559
kia,쏘렌토 4세대 하이브리드,그래비티,suv,68.326118,2022,4.42,빨강(주홍),82936.0,2990,8.003363
kia,더 뉴 프라이드,럭셔리,hatchback,48.445596,2015,10.92,회색,55809.0,690,6.53814
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,10.67,청색,151670.0,540,6.293419
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,4.92,검정,109823.0,3500,8.160804
chevrolet,더 뉴 트랙스,LT 코어,suv,23.593074,2019,6.75,검정,57584.0,1130,7.030857
hyundai,그랜저IG,프리미엄,sedan,64.010283,2017,9.08,회색,107653.0,1470,7.293698
hyundai,더 뉴 아반떼AD,스마트,sedan,12.14653,2019,7.17,"파랑(남색,곤색)",89295.0,1090,6.99485
hyundai,그랜저IG 하이브리드,프리미엄,sedan,64.010283,2023,3.42,회색,109809.0,2380,7.775276
renault,SM6,LE,sedan,43.573265,2017,8.33,회색,57480.0,1190,7.082549
chevrolet,더 뉴 말리부,레드라인,sedan,53.663239,2022,4.08,흰색,31472.0,2420,7.791936
hyundai,올 뉴 투싼,모던,suv,37.950938,2020,5.5,흰색,127162.0,1630,7.396949
kia,카니발 4세대,시그니처,van,92.896175,2022,4.08,검정,60714.0,3450,8.146419
hyundai,아반떼AD,밸류 플러스,sedan,8.033419,2018,7.58,흰색,114428.0,1070,6.976348
hyundai,디 올 뉴 그랜저,캘리그래피,sedan,84.511568,2023,2.25,흰색,34135.0,3899,8.268732
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,9.67,미색,123132.0,1399,7.244228
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2022,4.17,흰색,68983.0,2500,7.824446
kia,더 뉴 쏘렌토 4세대 하이브리드,그래비티,suv,69.84127,2024,2.17,회색,35637.0,4340,8.37586
hyundai,디 올 뉴 그랜저,프리미엄,sedan,84.511568,2023,2.92,검정색,63776.0,3200,8.071219
kia,올 뉴 K7,럭셔리,sedan,77.634961,2016,9.67,미색,138300.0,1200,7.09091
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2017,8.33,회색,81281.0,860,6.758095
hyundai,캐스퍼,모던,suv,0.721501,2022,4.25,흰색,79022.0,1450,7.280008
kgm,티볼리,LX 최고급형,suv,15.007215,2015,11.0,흰색,117583.0,900,6.803505
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,9.33,회색,195617.0,799,6.684612
kia,올 뉴 카니발,럭셔리,van,71.038251,2016,10.08,검정색,264041.0,630,6.447306
hyundai,코나,스마트,suv,5.122655,2018,7.42,흰색,114452.0,1250,7.131699
kia,더 뉴 모닝 [JA],프레스티지,hatchback,22.797927,2024,2.42,흰색,15362.0,1610,7.38461
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.17,회색,57526.0,4250,8.35491
hyundai,아반떼AD,스마트,sedan,8.033419,2017,9.75,회색,121245.0,950,6.857514
kia,K8,노블레스,sedan,75.835476,2022,4.17,회색,117457.0,2490,7.82044
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2023,3.67,회색,92989.0,2490,7.82044
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2021,5.08,회색,87516.0,2470,7.812378
kgm,티볼리,VX,suv,15.007215,2016,10.25,빨강(주홍),125872.0,630,6.447306
kia,더 뉴 쏘렌토 4세대,노블레스,suv,79.292929,2024,2.42,미색,16870.0,3590,8.186186
renault,SM6,SE,sedan,48.071979,2024,0.83,흰색,1.0,2100,7.650169
renault,SM6,SE,sedan,48.071979,2024,0.83,흰색,1.0,2100,7.650169
hyundai,더 뉴 아반떼 하이브리드 [CN7],인스퍼레이션,sedan,12.85347,2025,0.67,흰색,5019.0,2990,8.003363
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2018,8.17,미색,99912.0,890,6.792344
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2022,3.5,회색,173701.0,1999,7.600902
kia,카니발 4세대,프레스티지,van,44.808743,2023,3.25,검정,77858.0,2720,7.908755
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.25,검정,50270.0,7600,8.936035
chevrolet,올 뉴 말리부,LTZ 프리미엄,sedan,54.627249,2017,9.17,흰색,81584.0,1220,7.107425
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,3.67,흰색,108748.0,1390,7.237778
hyundai,그랜저IG 하이브리드,프리미엄,sedan,64.010283,2019,7.0,회색,144336.0,1590,7.372118
kia,K5,노블레스,sedan,27.377892,2016,10.67,검정,87704.0,950,6.857514
hyundai,더 뉴 아반떼 [CN7],모던,sedan,13.174807,2024,2.83,검정,16018.0,2140,7.669028
kia,디 올 뉴 니로,시그니처,suv,17.965368,2022,3.83,미색,136376.0,2280,7.732369
kia,K8 하이브리드,시그니처,sedan,62.724936,2022,4.25,회색,104006.0,2780,7.930566
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2021,5.25,흰색,92362.0,2290,7.736744
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2019,6.92,진주색,26153.0,930,6.836259
hyundai,그랜저HG,모던 컬렉션,sedan,61.568123,2017,9.42,검정색,105267.0,920,6.82546
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2022,4.17,회색,47534.0,2600,7.863651
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,2021,5.67,흰색,49550.0,1680,7.427144
chevrolet,트랙스 크로스오버,RS,suv,21.428571,2024,2.67,회색,63606.0,2130,7.664347
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2022,4.58,미색,60728.0,2740,7.916078
kia,K8 하이브리드,시그니처,sedan,62.724936,2023,3.33,검정,77177.0,3350,8.117014
kia,카니발 4세대,시그니처,van,92.896175,2021,4.83,검정,53102.0,3140,8.052296
kia,셀토스,노블레스,suv,25.252525,2020,5.92,미색,64859.0,1980,7.591357
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2020,5.5,흰색,49464.0,4210,8.345455
kia,올 뉴 카니발,럭셔리,van,71.038251,2018,8.33,검정,169365.0,990,6.898715
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.42,"파랑(남색,곤색)",115800.0,5100,8.537192
hyundai,더 뉴 그랜드스타렉스,스타일,van,63.387978,2021,5.0,흰색,37563.0,1690,7.433075
kgm,더 뉴 렉스턴 스포츠,익스페디션,truck,0.0,2023,3.33,흰색,47340.0,2990,8.003363
kia,더 뉴 카니발 4세대,시그니처,van,73.224044,2024,2.17,미색,44214.0,5400,8.594339
kia,더 뉴 카니발,프레스티지,van,55.191257,2020,6.25,검정,82876.0,1850,7.523481
kia,카니발 4세대,노블레스,van,69.398907,2021,5.25,미색,104106.0,2480,7.816417
kia,디 올 뉴 스포티지 하이브리드,프레스티지,suv,47.763348,2023,3.58,회색,51325.0,2880,7.965893
renault,더 뉴 QM6,RE,suv,56.709957,2020,5.33,흰색,80917.0,1580,7.365813
kia,레이,,hatchback,53.367876,2016,9.25,흰색,270000.0,370,5.916202
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,8.75,흰색,329021.0,650,6.47851
kia,더 뉴 니로,노블레스 스페셜,suv,13.131313,2021,5.42,"파랑(남색,곤색)",130731.0,1750,7.467942
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,8.83,흰색,321197.0,650,6.47851
kia,봉고3,더블캡,truck,26.829268,2019,7.67,청색,145387.0,1100,7.003974
hyundai,LF쏘나타,스마트 스페셜,sedan,53.984576,2019,7.42,흰색,91485.0,1400,7.244942
hyundai,디 올 뉴 팰리세이드,캘리그래피,suv,98.989899,2025,0.58,회색,10268.0,6180,8.729235
kia,더 뉴 모하비,프레지던트,suv,89.75469,2017,8.75,검정색,197291.0,1488,7.30586
kia,K5,프레스티지,sedan,27.377892,2019,7.5,회색,103101.0,1230,7.115582
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2022,4.25,흰색,42700.0,2860,7.958926
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2023,2.33,회색,33152.0,2600,7.863651
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2020,5.33,흰색,121052.0,4290,8.364275
kia,올 뉴 카니발,럭셔리,van,71.038251,2018,8.25,검정,120458.0,2300,7.741099
renault,클리오,인텐스 파노라믹,hatchback,46.632124,2019,6.42,흰색,146022.0,740,6.608001
hyundai,쏘나타 하이브리드 [DN8],인스퍼레이션,sedan,32.51928,2022,4.33,회색,57727.0,2530,7.83637
renault,QM6,RE 시그니처,suv,57.792208,2017,9.5,검정색,158836.0,890,6.792344
hyundai,아반떼AD,밸류 플러스,sedan,8.033419,2018,8.25,회색,180236.0,740,6.608001
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2023,3.25,흰색,21269.0,2990,8.003363
hyundai,더 뉴 그랜저 하이브리드,르블랑,sedan,76.928021,2023,3.33,검정,36072.0,3399,8.131531
kia,더 뉴 모하비,프레지던트,suv,89.75469,2018,8.67,검정,101280.0,1990,7.596392
hyundai,아반떼AD,스마트,sedan,8.033419,2018,7.75,회색,97832.0,880,6.781058
kia,더 뉴 셀토스,시그니처,suv,26.479076,2023,3.5,미색,67959.0,2450,7.804251
hyundai,그랜드스타렉스,모던,van,60.10929,2017,8.83,회색,71593.0,1350,7.2086
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,2019,7.83,검정,127157.0,2250,7.71913
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,2020,6.0,회색,79109.0,1580,7.365813
hyundai,디 올 뉴 싼타페,프레스티지,suv,84.848485,2024,2.17,회색,21034.0,3550,8.174985
hyundai,싼타페TM,프레스티지,suv,70.707071,2020,6.42,갈색(밤색),68650.0,2550,7.844241
kia,디 올 뉴 스포티지 하이브리드,프레스티지,suv,47.763348,2023,2.75,회색,15395.0,2880,7.965893
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2023,3.33,미색,70844.0,2850,7.955425
kia,올 뉴 K7,럭셔리,sedan,77.634961,2018,7.33,검정색,94546.0,1550,7.346655
chevrolet,스파크,LS,hatchback,40.414508,2015,10.83,회색,91331.0,350,5.860786
kia,K5,럭셔리,sedan,27.377892,2018,8.33,미색,112526.0,880,6.781058
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2018,8.42,"파랑(남색,곤색)",106405.0,1450,7.280008
hyundai,스타리아,프레스티지,van,75.956284,2022,4.08,"파랑(남색,곤색)",53932.0,3280,8.095904
renault,QM6,RE,suv,57.792208,2024,2.25,흰색,21084.0,2660,7.886457
hyundai,아반떼AD,스마트,sedan,8.033419,2016,10.25,흰색,156328.0,850,6.746412
chevrolet,트레일블레이저,RS,suv,29.076479,2022,4.17,흰색,168181.0,1790,7.490529
hyundai,그랜저IG,익스클루시브 스페셜,sedan,72.043702,2018,8.58,회색,54428.0,2020,7.611348
kia,디 올 뉴 스포티지 하이브리드,프레스티지,suv,47.763348,2022,4.33,검정,106410.0,2490,7.82044
kia,K7 프리미어 하이브리드,노블레스,sedan,74.678663,2021,5.08,검정,106086.0,2250,7.71913
kia,올 뉴 모닝 [JA],디럭스,hatchback,22.797927,2018,7.25,미색,106375.0,650,6.47851
kia,K5,프레스티지,sedan,27.377892,2016,9.83,검정,157335.0,830,6.72263
renault,뉴 QM3,RE,suv,3.751804,2018,8.5,빨강(주홍),59974.0,890,6.792344
hyundai,그랜드스타렉스,CVX 럭셔리,van,56.010929,2016,11.0,회색,105801.0,1000,6.908755
kia,K7 프리미어,트렌디,sedan,78.534704,2021,5.17,,,2100,7.650169
kia,셀토스,그래비티,suv,25.036075,2021,5.5,미색,34293.0,2350,7.762596
chevrolet,더 뉴 말리부,LT 스페셜,sedan,53.663239,2019,7.08,흰색,73000.0,1390,7.237778
kia,K8 하이브리드,노블레스,sedan,62.724936,2023,3.67,검정,123688.0,2250,7.71913
kia,더 뉴 레이,스탠다드,van,3.005464,2021,5.0,"파랑(남색,곤색)",57511.0,990,6.898715
kia,K5,프레스티지,sedan,27.377892,2020,5.5,미색,88447.0,1950,7.576097
kia,더 뉴 레이,스탠다드,van,3.005464,2021,5.0,"파랑(남색,곤색)",84753.0,950,6.857514
renault,SM6,RE,sedan,48.071979,2020,6.25,검정색,133774.0,1080,6.985642
